id,title,release_date,vote_average,vote_count,budget,revenue,runtime,tagline,adult,production_companies,countries,language
107918,Sherlock Holmes and the Baskerville Curse,1983-01-01,6.3,7,0,0,75,,False,['Burbank Animation Studios'],['Australia'],en
105917,Possessed,1983-01-01,4.2,5,0,0,84,,False,['Johnny Mak Production Co. Ltd.'],['Hong Kong'],cn
105907,Ogroff,1983-01-01,5.192,13,0,1500,90,"For Ogroff, the mad lumberjack, the war is not over yet...",False,[],['France'],fr
105009,Shaolin vs Black Magic,1983-01-01,8.0,1,0,0,87,The ultimate showdown between the auspicious arts of Shaolin and  the unpropitious evil of Chinese black magic!,False,['Lucky Star (H.K.) Film Co.'],"['Hong Kong', 'South Korea']",zh
104980,Hunting Ground,1983-01-01,5.4,16,0,0,105,,False,"['Paraguas Films S.A.', 'Anem Films', 'Estela Films', 'Kalender Films International']",['Spain'],es
89718,Copperhead,1983-01-01,4.8,3,0,0,95,Your Screams Fall on Deaf Ears...,False,[],['United States of America'],en
85205,The Bleeder,1983-01-01,2.8,6,0,0,78,A rock-horror.,False,['Instant Film'],['Sweden'],sv
84987,Skullduggery,1983-01-01,2.4,9,0,0,95,It started as a game... until death started playing!,False,['Wittman/Richter Films Inc.'],['Canada'],en
84986,Screamtime,1983-01-01,3.925,20,0,0,91,"An unholy trinity of terror, three times the horror, three times the murders.",False,"['Manson International', 'Salon Productions']",['United Kingdom'],en
63444,The Enchantress,1983-01-01,5.0,4,0,0,88,,False,['Shaw Brothers'],['Hong Kong'],zh
47827,A Night to Dismember,1983-01-01,4.8,23,0,0,69,"Lust, betrayal and dismemberment…",False,['Juri Productions'],['United States of America'],en
30748,Quälen,1983-01-01,4.6,5,0,0,84,«To torment; torture; frighten to death»,False,['Dolan-Melsack Productions'],['United Kingdom'],en
25742,Cannibal Mercenary,1983-01-01,5.5,7,0,0,102,…You'll feel the horror!,False,[],['Thailand'],th
18912,Angst,1983-01-01,7.1,375,472000,0,75,Based on a true story.,False,['Gerald Kargl'],['Austria'],de
226624,The Antwerp Killer,1983-01-02,5.0,3,0,0,69,,False,['Laura Film'],['Belgium'],nl
141390,Sketch,1983-01-06,0.0,0,0,0,0,,False,"['Century Motion Picture & Dist. Co., Ltd.']",['Hong Kong'],en
1085581,Obsession,1983-01-08,6.0,1,0,0,8,,False,['Zagreb Film'],['Yugoslavia'],sh
447722,Bloody Demon,1983-01-10,0.0,0,0,0,3,,False,[],['Japan'],ja
405113,If I Were 1000 Years Old,1983-01-14,0.0,0,0,0,90,,False,['Babylone Films'],['France'],fr
303146,Village of Doom,1983-01-15,7.1,13,0,0,115,WHAT'S WRONG WITH BEING A DEVIL?,False,"['Fuji Eiga Company', 'Shochiku Eizo Co., Ltd.']",['Japan'],ja
172711,The Accident,1983-01-27,3.0,1,0,0,90,,False,"[""Woo's Film Production (H.K.) Co.""]",['Hong Kong'],cn
354479,The Phantom of the Opera,1983-01-29,5.1,7,0,0,96,He committed unspeakable horrors...in the name of love.,False,['Robert Halmi'],['United States of America'],en
518651,The Wind of Ayahuasca,1983-01-30,0.0,0,0,0,88,,False,[],"['Cuba', 'Peru']",es
263152,Street of Mirrors,1983-04-14,5.0,1,0,0,82,,False,[],['Italy'],it
84999,Blood Beat,1983-03-18,4.6,48,0,0,86,Who can survive its reign of terror?,False,"['Huskypup Film Productions', 'Trans World Entertainment']",['United States of America'],en
837,Videodrome,1983-02-04,7.264,2317,5952000,2120439,88,First it controls your mind. Then it destroys your body.,False,"['Guardian Trust Company', 'Filmplan International', 'Canadian Film Development Corporation']",['Canada'],en
1126236,The Red Room Riddle,1983-02-05,0.0,0,0,0,30,,False,[],[],en
173124,Ghosts Galore,1983-02-06,7.0,2,0,0,100,,False,['Shaw Brothers'],['Hong Kong'],cn
776486,Silent Death,1983-02-18,0.0,0,0,0,69,,False,['Reina Productions'],['United States of America'],en
318288,The Gold of Love,1983-02-25,6.5,2,0,0,86,,False,['Starfilm'],['Germany'],de
67087,Curtains,1983-03-04,5.314,129,0,0,89,"Behind every curtain, someone is waiting...something is watching.",False,"['Curtains Productions', 'Simcom Limited', 'Jensen Farley Pictures']",['Canada'],en
1375696,The Bloody Chamber,1983-03-01,0.0,0,0,0,29,,False,['Lewin-Matthews'],['United Kingdom'],en
224626,Olivia,1983-03-01,5.2,27,0,0,80,,False,"['New West', 'Ambassador']","['Germany', 'United States of America']",en
119595,The Alchemist,1983-03-01,4.5,17,0,0,84,Creating monsters was easy...The problem is getting rid of them!,False,"['Empire Pictures', 'Ideal Productions']",['United States of America'],en
81475,Julie Darling,1983-03-01,6.5,27,2000000,0,100,"She's sweet, sixteen, and she simply loves her daddy..... she'll slaughter you if you love him too.",False,"['TAT Filmproduktion', 'Cinequity Corporation']","['Germany', 'Canada']",en
76168,The Demon Murder Case,1983-03-06,5.9,15,0,0,97,,False,[],[],en
84982,Deadly Lessons,1983-03-07,5.2,8,0,0,100,,False,['Leonard Goldberg Productions'],['United States of America'],en
303492,Rape and Die,1983-03-11,2.5,2,223920,0,0,,False,"['H.K. Hsin Wha Motion Picture', 'Hong Kong New China Film Company', 'Ocean Shores International Limited']",['Hong Kong'],cn
104595,Portrait in Crystal,1983-03-11,6.7,7,0,0,77,,False,['Shaw Brothers'],['Hong Kong'],cn
217755,The House,1983-03-12,5.5,6,0,0,101,,False,"['Pegasus Pictures', 'Sagafilm']",['Iceland'],is
42076,Harmagedon,1983-03-12,4.9,24,0,0,131,,False,"['Madhouse', 'KADOKAWA']",['Japan'],ja
588781,Terror in the Barrios,1983-03-17,4.0,4,0,0,0,,False,[],[],en
172773,Crazy Blood,1983-03-17,0.0,0,0,0,88,,False,[],[],cn
85204,American Nightmare,1983-03-17,4.188,16,0,0,88,Every year girls move to the city determined to make their dreams come true ... or die trying.,False,"['Manesco Films', 'Mano Films']",['Canada'],en
78552,Sweet Sixteen,1983-03-18,4.8,66,0,0,90,What terrors are unleashed when a girl turns...,False,['Productions Two'],['United States of America'],en
259921,The Desert,1983-03-20,3.9,8,0,0,77,,False,['Anıt  Film'],['Turkey'],tr
30799,Revenge in the House of Usher,1983-03-23,3.4,11,0,0,93,,False,"['Eurociné', 'Elite Film']","['France', 'Spain']",es
11669,Demon Is on the Island,1983-03-30,5.091,11,0,0,102,Crazy appliances,False,['Les Films 7'],['France'],fr
704602,Johnny Tanggo Rides Again,1983-03-31,0.0,0,0,0,105,,False,['Larry Santiago Productions'],['Philippines'],tl
303536,The Trail,1983-03-31,6.2,5,0,0,87,,False,"[""Hui's Film Production Co., Ltd."", 'Orange Sky Golden Harvest']",['Hong Kong'],cn
56145,Geek Maggot Bingo or The Freak from Suckweasel Mountain,1983-04-01,3.75,12,0,0,74,,False,[],['United States of America'],en
1078366,Notte,1983-04-02,6.0,2,0,0,21,,False,[],['Italy'],it
108072,Killing of the Flesh,1983-04-05,5.5,6,0,0,92,,False,[],[],it
201297,China Lake,1983-04-06,6.7,6,0,0,34,,False,"['Company Theatre Foundation, The']",['United States of America'],en
132815,She-Wolf,1983-04-11,5.611,18,0,0,103,,False,"['Zespół Filmowy ""Silesia""']",['Poland'],pl
334305,Hot Panties,1983-04-18,5.636,11,0,0,80,,False,['Titanic Films'],['Spain'],es
498537,I Do!,1983-04-21,0.0,0,0,0,98,,False,['The Wing-Scope Film Production Ltd.'],['Hong Kong'],cn
315083,Chanoc and the Son of Santo vs. The Killer Vampires,1983-04-21,3.9,9,0,0,85,,False,['Cinematográfica RA'],['Mexico'],es
40059,The Deadly Spawn,1983-04-22,5.5,103,0,0,81,They came to Earth to feed on human flesh!,False,['Filmline'],['United States of America'],en
24808,Something Wicked This Way Comes,1983-04-29,6.449,187,20000000,8400000,95,What would you give a man who could make your deepest dreams come true?,False,"['Walt Disney Productions', 'Bryna Productions']",['United States of America'],en
11654,The Hunger,1983-04-29,6.663,608,10000000,10200000,96,Nothing human loves forever.,False,"['Metro-Goldwyn-Mayer', 'The Richard Shepherd Company']",['United Kingdom'],en
656233,Brady's Bargain,1983-05-01,0.0,0,0,0,22,,False,['Gothic Films'],[],en
411067,Outbuilding,1983-05-01,0.0,0,0,0,9,,False,[],[],en
126597,Down to the Cellar,1983-10-31,6.8,30,0,0,15,,False,['Slovenská filmová tvorba'],['Czechoslovakia'],sk
17923,Mausoleum,1983-05-01,4.979,72,0,0,97,Centuries of Evil Have Just Awakened.,False,['Western International Pictures Inc.'],['United States of America'],en
4288,The Final Terror,1983-05-01,5.124,85,0,0,82,Without knowing they have awakened an unknown force. Can anyone survive?,False,[],['United States of America'],en
318378,Morbus,1983-05-02,1.0,1,0,0,87,,False,['TA S. Coop.'],['Spain'],ca
331036,The October Garden,1983-05-05,0.0,0,0,0,10,,False,[],['United States of America'],en
45233,Women's Prison Massacre,1983-05-06,4.556,63,0,0,88,The killing never stops...,False,"['Les Films de Chauvin', 'Beatrice Film', 'Imp.Ex.Ci.', 'Les Films Jacques Leitienne']","['France', 'Italy']",it
525693,Soul Killer,1983-05-07,0.0,0,0,0,0,,False,['Yangtze Productions Limited'],['Taiwan'],zh
322408,Devil in the Heart,1983-05-07,0.0,0,0,0,85,,False,[],['South Korea'],en
547844,The Monkey's Paw,1983-05-08,0.0,0,0,0,80,,False,['Globo Filmes'],['Brazil'],pt
1359671,Obscurum,1983-05-09,0.0,0,0,0,0,,False,['Marcel Meier Audiovisual Productions'],['Switzerland'],en
317982,Dead Bunnies,1983-05-10,0.0,0,0,0,30,,False,[],['United States of America'],en
317894,The Next Victim,1983-05-10,3.9,7,0,0,92,The killer is still on the streets! Someone must stop a new crime from ocurring!,False,"['Beca Produtores de Filmes', 'Embrafilme', 'Raiz Produções Cinematográficas', 'Taba Filmes', 'Álamo']",['Brazil'],pt
62521,Disciples of the Crow,1983-05-10,5.0,20,0,0,19,,False,[],['United States of America'],en
11417,The Lift,1983-05-11,5.846,182,350000,0,95,"Take the stairs, take the stairs. For God's sake, take the Stairs!!!",False,"['Sigma Film Productions', 'First Floor Features']",['Netherlands'],nl
296457,Dracula of Exarcheia,1983-05-17,5.2,19,0,0,87,,False,"['Movie Makers LTD', 'Vimar S.A.']",['Greece'],el
2304,The Wounded Man,1983-05-25,5.8,34,0,0,110,Out of the Shadows.,False,"['France 3 Cinéma', 'Oliane Productions', ""Partner's Productions"", 'Gaumont', 'AJO Distribution', 'Renn Productions', 'Azor Films']",['France'],fr
29908,Heartbeat,1983-05-20,5.3,19,0,0,94,Panic Beats,False,['Acónito Films'],['Spain'],es
318003,Daughter of a Ghost,1983-05-22,0.0,0,0,0,90,,False,[],['South Korea'],ko
353383,The Cradle Will Fall,1983-05-24,4.0,4,0,0,100,This doctor's a killer. Is the woman tracking him his next patient or his next victim?,False,"['Cates Films', 'Telepictures', 'Procter & Gamble Productions', 'CBS']",['United States of America'],en
105010,The Black Magic with Buddha,1983-05-25,6.0,2,0,0,94,,False,"[""Lo's Film (H.K.) Co.""]","['Hong Kong', 'Thailand']",cn
1023082,The Lady's Maid's Bell,1983-05-27,0.0,0,0,0,52,,False,['Granada Television'],[],en
343243,The Sins of Dorian Gray,1983-05-27,5.7,3,0,0,97,,False,['Rankin/Bass Productions'],['United States of America'],en
1331261,Plan 10: The Vengeance of Bela,1983-06-01,0.0,0,0,0,60,,False,['Scott Nollen Films'],['United States of America'],en
27232,Conquest,1983-06-02,5.3,62,0,0,88,"In a place beyond time, comes a terrifying challenge beyond imagination!",False,"['Clemi Cinematografica', 'Conquest Productions', 'Golden Sun', 'Producciones Esme S.A.']","['Italy', 'Spain', 'Mexico']",it
728690,The Intercessor,1983-06-03,0.0,0,0,0,52,,False,['Granada Television'],['United Kingdom'],en
28828,Diamonds of Kilimandjaro,1983-06-03,3.7,26,0,0,95,,False,"['Eurociné', 'Elite Film']","['France', 'Spain']",es
10576,Psycho II,1983-06-03,6.484,673,5000000,34725000,113,"It's 22 years later, and Norman Bates is coming home.",False,"['Universal Pictures', 'Oak']",['United States of America'],en
728694,Feet Foremost,1983-06-10,0.0,0,0,0,53,,False,['Granada Television'],['United Kingdom'],en
226018,Dance of the Dwarfs,1983-06-10,3.625,8,0,0,93,UNLEASHED HORROR from the JUNGLE DEPTHS,False,"['Dove', 'Panache Inc.']",['United States of America'],en
74829,The Killing of Satan,1983-06-10,4.4,14,0,0,90,What Power Should a Man Possess to Challenge the Prince of Darkness?,False,['Cinex Films'],['Philippines'],tl
